state_district,election,name,party,incumbent_challenger_open,receipts,from_individuals,from_committees,from_candidate,disbursements,cash_on_hand,debts
MI10,2016,PAVLOV PHILLIP S.,Republican Party,Open,362742.6,328492.6,3750.0,30000.0,246911.23,115831.37,30000.0
MI10,2016,SANBORN ALAN,Republican Party,Open,55703.4,51753.4,950.0,3000.0,53666.44,2036.96,3000.0
MI10,2016,VANASSCHE DAVID JAMES,Republican Party,Open,110807.74,15557.74,0.0,0.0,108779.46,2028.28,103443.04
MI11,2016,TROTT DAVID A,Republican Party,Incumbent,966441.07,668296.97,254925.0,16190.29,333983.88,682905.2,0.0
MI11,2016,BENTIVOLIO KERRY,Republican Party,Challenger,5430.0,5430.0,0.0,0.0,1573.9,6908.61,0.0
MI11,2016,KUMAR ANIL,Democratic Party,Challenger,693647.28,141397.28,1250.0,550000.0,252920.35,444884.44,800000.0
MI12,2016,DINGELL DEBBIE,Democratic Party,Incumbent,740155.16,333169.02,406200.0,0.0,625843.85,442281.87,0.0
MI12,2016,BAGWELL THOMAS A,Other,Challenger,705.0,605.0,0.0,100.0,533.65,409.35,0.0
MI12,2016,JONES JEFF,Republican Party,Challenger,31093.0,10333.0,760.0,20000.0,2950.0,642.0,60000.0
MI13,2016,CONYERS JOHN JR.,Democratic Party,Incumbent,494364.54,162191.38,328246.27,0.0,416983.52,85373.04,20431.85
MI13,2016,WINFREY JANICE MARIE,Democratic Party,Challenger,75157.34,46063.64,2500.0,21025.0,64453.82,10703.52,0.0
MI14,2016,LAWRENCE BRENDA LULENAR,Democratic Party,Incumbent,605154.23,247825.89,356500.0,0.0,462988.72,231296.72,0.0
MI14,2016,MORRISON TERRANCE,Democratic Party,Challenger,10200.0,200.0,0.0,10000.0,5030.0,5170.0,10000.0
MN01,2016,WALZ TIMOTHY J,Democratic Party,Incumbent,1141815.38,550106.25,584370.0,0.0,731654.69,489459.32,0.0
MN01,2016,HAGEDORN JAMES,Republican Party,Challenger,196132.46,161816.83,10000.0,18456.43,143476.44,54953.37,26833.71
MN02,2016,ERICKSON MATTHEW D,Republican Party,Open,54632.28,53950.0,0.0,645.28,54841.11,-208.83,645.28
MN02,2016,HOWE JOHN STERLING,Republican Party,Open,746701.0,90701.0,5000.0,651000.0,252080.77,494620.23,492500.0
MN02,2016,LEWIS JASON MARK MR.,Republican Party,Open,352585.16,331756.73,18500.0,525.0,227911.89,124673.27,0.0
MN02,2016,MILLER DARLENE,Republican Party,Open,374683.75,289987.83,68000.0,0.0,164930.97,209752.78,0.0
MN02,2016,MYHRA PAMELA J,Republican Party,Open,52577.38,43377.83,2500.0,6672.55,52058.82,518.56,10593.26
MN02,2016,OVERBY PAULA MIRARE,Other,Open,900.0,900.0,0.0,0.0,300.0,932.65,0.0
MN02,2016,CRAIG ANGELA DAWN,Democratic Party,Challenger,2471307.33,1131526.71,353779.71,982600.0,666402.89,1804904.44,975000.0
MN02,2016,GERSON DAVID ADAM,Republican Party,Challenger,260305.55,129327.85,1500.0,127972.59,157740.69,104361.45,275000.0
MN02,2016,LAWRENCE MARY,Other,Challenger,1581291.69,399125.89,5500.0,1175400.0,1533961.14,47330.55,920000.0
MN03,2016,PAULSEN ERIK,Republican Party,Incumbent,3051132.7,1523543.45,1514888.32,0.0,1037056.82,3209036.76,0.0
MN03,2016,BONOFF TERRI,Other,Challenger,621188.66,490236.05,128200.0,2725.0,55916.94,565271.72,0.0
MN03,2016,TOLLEFSON JON,Democratic Party,Challenger,87858.87,86858.87,0.0,0.0,63369.31,24489.56,0.0
MN04,2016,MCCOLLUM BETTY,Other,Incumbent,655275.27,289820.91,361175.0,0.0,570528.38,255909.85,0.0
MN04,2016,RYAN GREGORY THOMAS,Republican Party,Challenger,11636.58,1660.0,100.0,4876.58,4669.39,6967.19,4876.58
MN05,2016,ELLISON KEITH MAURICE,Democratic Party,Incumbent,1768855.8,1510446.93,216500.0,0.0,1626484.92,305118.66,0.0
MN05,2016,DAGGETT DOUGLAS JAMES,Republican Party,Challenger,67.02,67.0,0.0,0.0,2612.76,0.0,0.0
MN06,2016,EMMER THOMAS EARL JR.,Republican Party,Incumbent,1269648.39,671894.87,521530.0,10000.0,979148.81,308698.32,0.0
MN06,2016,HELLAND ROBERT RANDOLPH,Other,Challenger,4643.0,2263.0,0.0,2380.0,4002.0,640.0,0.0
MN06,2016,KERN ALIENA JEANENE,Republican Party,Challenger,17124.25,7124.25,0.0,10000.0,11455.54,5728.71,10000.0
MN07,2016,PETERSON COLLIN CLARK,Democratic Party,Incumbent,827781.43,166254.03,659850.0,0.0,297910.64,580552.61,0.0
MN07,2016,HINSON AMANDA LYNN,Republican Party,Challenger,19702.92,18651.22,1000.0,0.0,19519.84,176.96,0.0
MN07,2016,HUGHES DAVID RUSSELL MR.,Republican Party,Challenger,5543.77,4493.58,950.19,100.0,4736.13,807.64,0.0
MN07,2016,WINGE KEVIN BIRDEEN,Other,Challenger,13651.0,13651.0,0.0,0.0,13650.0,0.0,0.0
MN08,2016,NOLAN RICHARD M.,Other,Incumbent,1547135.09,823107.55,718780.0,0.0,605183.32,968615.14,0.0
MN08,2016,MILLS STEWART MR.,Republican Party,Challenger,1267475.54,617608.81,106000.0,538603.35,1064506.33,203266.89,500000.0
MS01,2016,ADAMS BOYCE,Republican Party,Open,526765.41,132231.0,9000.0,385408.0,510200.03,16565.38,383534.0
MS01,2016,ADCOCK SAM,Republican Party,Open,316231.96,139231.96,17000.0,160000.0,316231.96,0.0,0.0
MS01,2016,COLLINS NANCY,Republican Party,Open,247121.35,95538.35,6500.0,145083.0,247121.35,0.0,0.0
MS01,2016,HOLLIDAY ED,Republican Party,Open,140365.0,25365.0,5000.0,110000.0,140365.0,0.0,0.0
MS01,2016,JONES ROGER STARNER DR.,Republican Party,Open,538358.0,25808.0,0.0,512550.0,538358.0,0.0,0.0
MS01,2016,MILLS MICHAEL P. JR,Republican Party,Open,181600.0,98100.0,1000.0,82500.0,181600.0,0.0,0.0
MS01,2016,PIRKLE GREGORY D.,Republican Party,Open,462392.04,213756.0,0.0,248400.0,462392.04,0.0,0.0
MS01,2016,ROSS HERMAN HENRY II,Republican Party,Open,107933.48,31294.5,1000.0,75589.76,108000.49,-368.76,115911.42
MS01,2016,TAGERT MIKE,Republican Party,Open,481355.0,458655.0,22700.0,0.0,474519.78,6835.22,0.0
MS01,2016,WHITWELL ROBERT QUENTIN JR,Republican Party,Open,218790.27,152420.27,2500.0,62650.0,218740.27,0.0,0.0
MS01,2016,ZINN WALTER H,Democratic Party,Open,29860.28,23360.28,4000.0,0.0,29823.42,36.86,0.0
MS01,2016,KELLY JOHN TRENT,Republican Party,Incumbent,919249.86,480874.85,386958.0,50000.0,738722.56,173436.65,0.0
MS01,2016,SPARKS DANIEL HUDSON,Other,Challenger,27100.28,18483.0,0.0,8617.28,15977.04,11123.24,8617.28
MS02,2016,THOMPSON BENNIE G.,Democratic Party,Incumbent,724228.05,77136.75,644166.87,0.0,649610.99,1331157.27,0.0
MS03,2016,HARPER GREGG,Republican Party,Incumbent,565586.0,204956.0,333630.0,0.0,863624.59,515144.3,0.0
MS04,2016,PALAZZO STEVEN MCCARTY,Republican Party,Incumbent,643153.1,196686.28,445750.0,0.0,431750.41,269757.05,2500.0
MS04,2016,GLADNEY MARK DEY,Democratic Party,Challenger,30332.02,13811.0,13600.0,421.0,24480.17,5851.85,0.0
MO01,2016,CLAY WILLIAM LACY JR,Democratic Party,Incumbent,489264.03,56894.38,429274.5,0.0,322517.07,483800.07,0.0
MO01,2016,CHAPPELLE-NADAL MARIA,Democratic Party,Challenger,62095.4,54266.34,7778.9,0.0,37502.16,24593.24,0.0
MO02,2016,WAGNER ANN L.,Republican Party,Incumbent,1754947.1,839371.7,911350.0,0.0,756149.48,2367686.53,0.0
MO02,2016,LIEBER ARTHUR H.,Democratic Party,Challenger,0.0,0.0,0.0,0.0,8789.96,0.0,0.0
MO02,2016,OTTO BILL MR.,Democratic Party,Challenger,266033.24,198834.24,67050.0,0.0,171245.3,94787.94,0.0
MO03,2016,LUETKEMEYER W BLAINE,Republican Party,Incumbent,1519858.31,461222.63,1034252.36,0.0,591401.83,1894432.91,1050000.0
MO03,2016,SIMMONS DOANITA MRS,Other,Challenger,1662.0,1662.0,0.0,0.0,765.0,897.0,0.0
MO04,2016,HARTZLER VICKY,Republican Party,Incumbent,697523.31,412814.0,283900.0,0.0,328308.08,722052.23,0.0
MO04,2016,CHRISTENSEN GORDON DR.,Democratic Party,Challenger,125085.37,96585.37,0.0,0.0,107243.33,17842.04,28500.0
MO04,2016,WEBB JOHN E,Republican Party,Challenger,4661.0,4661.0,0.0,0.0,5458.0,711.0,6500.0
MO04,2016,WHITE JAMES LLOYD,Democratic Party,Challenger,9815.47,3920.0,840.41,5000.0,6689.32,0.0,1873.0
MO05,2016,CLEAVER EMANUEL II,Democratic Party,Incumbent,749057.36,135978.76,612478.8,0.0,512859.84,309631.85,0.0
MO05,2016,BURRIS MICHAEL CRAIG,Republican Party,Challenger,1100.02,1100.0,0.0,0.0,63.2,1338.65,1000.0
MO05,2016,RUCKER AUSTIN JONATHAN,Republican Party,Challenger,310.0,170.0,0.0,100.0,17.0,292.0,0.0
MO05,2016,TURK JACOB,Republican Party,Challenger,36174.53,35474.0,0.0,500.0,26218.83,9426.97,500.0
MO06,2016,GRAVES SAMUEL B JR 'SAM',Republican Party,Incumbent,1158692.65,204274.16,946621.4,0.0,691690.46,861485.41,5522.41
MO06,2016,GONZALEZ TRAVIS,Democratic Party,Challenger,221.0,0.0,0.0,221.0,0.0,221.0,0.0
MO06,2016,YARBER KYLE A,Democratic Party,Challenger,1649.0,0.0,0.0,1649.0,1569.0,80.0,1649.0
MO07,2016,LONG BILLY MR.,Republican Party,Incumbent,1087496.58,434014.71,635600.0,0.0,1038800.26,610501.43,0.0
MO07,2016,BYRNE MARY RADASZEWSKI MRS,Republican Party,Challenger,23352.89,9160.06,0.0,14192.83,21406.33,1946.56,0.0
MO07,2016,SPENCER LYDLE RAY,Republican Party,Challenger,2837.85,2837.85,0.0,0.0,3189.78,149.38,0.0
MO08,2016,SMITH JASON T,Other,Incumbent,1284659.27,427194.73,827345.19,0.0,540400.32,890451.53,0.0
MO08,2016,BROWN HAL,Republican Party,Challenger,24622.0,13342.0,0.0,10654.0,19658.0,5054.0,8000.0
MO08,2016,MAHN DANIEL TODD,Republican Party,Challenger,11650.0,11650.0,0.0,0.0,8548.13,8151.87,0.0
MT01,2016,ZINKE RYAN K,Republican Party,Incumbent,3566691.18,2969961.9,473797.45,0.0,2717235.11,1258320.9,0.0
MT01,2016,JUNEAU DENISE,Democratic Party,Challenger,1147738.39,946294.87,182420.81,0.0,336881.95,810856.44,0.0
NE01,2016,FORTENBERRY JEFFREY L. HONORABLE,Republican Party,Incumbent,638596.12,370782.4,264500.0,0.0,263818.88,1534123.88,0.0
NE02,2016,ASHFORD BRAD,Democratic Party,Incumbent,1675218.73,799375.48,870835.0,0.0,503034.58,1187673.94,0.0
NE02,2016,BACON DONALD,Republican Party,Challenger,658541.75,475929.6,165700.0,11912.15,477118.19,181343.56,35000.0
NE02,2016,MAXWELL CHIP,Republican Party,Challenger,101522.97,90522.97,1000.0,10000.0,70497.61,31025.36,10000.0
NE03,2016,SMITH ADRIAN,Republican Party,Incumbent,887282.45,193008.5,687207.99,0.0,585962.72,1085758.96,0.0
NV01,2016,TITUS DINA,Democratic Party,Incumbent,691903.41,316462.97,374824.42,0.0,389278.7,431073.21,5000.0
NV01,2016,D'SILVA REUBEN,Other,Challenger,9287.0,6687.0,0.0,2600.0,6453.58,2820.92,0.0
NV01,2016,HORNE FREDDY A,Republican Party,Challenger,43672.21,7070.01,0.0,36602.2,39130.0,4542.21,36602.2
NV01,2016,PERRY MARY D,Republican Party,Challenger,14937.31,3500.69,0.0,11436.62,14767.35,169.96,11436.62
NV02,2016,AMODEI MARK EUGENE,Republican Party,Incumbent,626239.56,324057.94,294349.08,0.0,540632.67,280985.29,9000.0
NV02,2016,ALM VANCE STEVEN,Democratic Party,Challenger,10111.17,8997.58,0.0,1113.59,10093.56,17.61,0.0
NV02,2016,EVANS HUGH D MR JR,Democratic Party,Challenger,44536.0,29036.0,15500.0,0.0,36576.43,32632.5,1000.0
NV02,2016,SHEPHERD RICK,Democratic Party,Challenger,8720.89,4260.69,0.0,4457.2,6652.15,4555.63,0.0
NV03,2016,BOWERS KERRY DALE,Republican Party,Open,23463.21,0.0,0.0,23463.21,23449.21,-455.86,0.0
NV03,2016,FIORE MICHELE,Republican Party,Open,378781.31,368781.31,10000.0,0.0,375736.11,3045.2,61581.57
NV03,2016,MATTHEWS ANDREW,Republican Party,Open,254585.7,233968.62,0.0,0.0,248627.04,5958.66,7572.6
NV03,2016,ROBERSON MICHAEL,Republican Party,Open,977367.22,778453.0,197700.0,0.0,974454.91,2912.31,0.0
NV03,2016,ROSEN JACKY,Democratic Party,Open,579141.78,365641.78,173500.0,35000.0,346671.22,232470.56,15000.0
NV03,2016,SBAIH JESSE,Democratic Party,Open,723859.77,220877.42,0.0,500023.0,719319.39,4540.38,50000.0
NV03,2016,SINGER ALEX CHANNING,Democratic Party,Open,4810.78,4810.78,0.0,0.0,3279.41,1531.37,0.0
NV03,2016,TARKANIAN DANNY,Republican Party,Open,968355.87,796695.17,37500.0,129123.31,777836.97,190518.9,160853.06
NV03,2016,TEIJEIRO ANNETTE,Republican Party,Open,150299.76,41331.56,5075.0,103843.2,45695.99,98199.77,111836.24
NV04,2016,HARDY CRESENT,Republican Party,Incumbent,1229938.39,624558.09,592400.0,0.0,529635.21,763167.2,17600.0
NV04,2016,FLORES LUCY,Democratic Party,Challenger,1123430.82,1075640.23,47360.75,0.0,1119685.45,3745.37,0.0
NV04,2016,KIHUEN RUBEN,Democratic Party,Challenger,1194914.2,912533.47,263196.2,515.23,963993.61,237574.96,4650.12
NV04,2016,LEE SUSIE,Democratic Party,Challenger,1649633.58,949552.88,21750.0,678330.7,1511212.39,138421.19,655000.0
NV04,2016,OCEGUERA JOHN,Democratic Party,Challenger,335137.59,226872.59,8060.0,100005.0,335137.59,0.0,0.0
NV04,2016,ROLLE DANIEL,Democratic Party,Challenger,8131.68,4961.36,0.0,2939.97,7771.47,446.78,4969.18
NH01,2016,GUINTA FRANK,Republican Party,Incumbent,923413.25,310376.95,517076.16,0.0,727260.48,214927.08,0.0
NH01,2016,ASHOOH RICHARD E,Republican Party,Challenger,231775.22,230275.22,1500.0,0.0,100086.07,132991.01,64142.61
NH01,2016,GRADERT JAMIESON HALE,Republican Party,Challenger,190.0,0.0,0.0,190.0,179.82,10.18,0.0
NH01,2016,INNIS DANIEL E,Republican Party,Challenger,219852.32,211801.64,2500.0,3859.71,221150.11,0.0,86500.0
NH01,2016,O'CONNOR SHAWN PATRICK PATRICK,Other,Challenger,1269078.53,251896.42,3500.0,1000000.0,1194745.64,74332.89,500000.0
NH01,2016,SHEA-PORTER CAROL,Democratic Party,Challenger,693244.29,470536.1,212167.29,0.0,371644.38,342231.54,0.0
NH01,2016,TUCKER PAMELA Z,Republican Party,Challenger,100710.55,73710.55,0.0,27000.0,100120.26,590.29,25000.0
NH02,2016,KUSTER ANN MCLANE,Democratic Party,Incumbent,2481204.74,1484265.11,954591.07,0.0,573851.19,1937572.93,0.0
NH02,2016,FLANAGAN JACK,Republican Party,Challenger,30591.0,20591.0,0.0,10000.0,11922.37,18668.63,10000.0
NH02,2016,LAWRENCE JIM,Republican Party,Challenger,31366.61,25366.61,0.0,6000.0,11310.51,20056.1,6000.0
NJ01,2016,NORCROSS DONALD W,Democratic Party,Incumbent,1877192.02,966828.79,660114.81,249661.83,1805901.09,97210.97,250592.98
NJ01,2016,LAW ALEXANDER,Democratic Party,Challenger,81517.98,73917.98,1000.0,6600.0,82783.98,230.96,5135.57
NJ01,2016,PATTERSON ROBERT W.,Republican Party,Challenger,106522.92,90697.0,2000.0,13200.0,60723.08,45799.84,28118.33
NJ02,2016,LOBIONDO FRANK A.,Republican Party,Incumbent,1128182.24,290704.39,825176.06,0.0,602654.78,918687.68,24114.12
NJ02,2016,COLE DAVID HAGERTY,Democratic Party,Challenger,56361.46,49109.07,0.0,7252.39,41385.37,14976.09,13879.94
NJ02,2016,KEENAN JAMES JR,Other,Challenger,472.53,0.0,0.0,472.53,172.53,300.0,300.0
NJ03,2016,MACARTHUR THOMAS,Republican Party,Incumbent,1207437.9,547385.98,635663.19,0.0,690966.68,520857.19,553143.06
NJ03,2016,KEADY JIM,Democratic Party,Challenger,74858.22,60758.22,0.0,14100.0,70862.58,3995.64,14000.0
NJ03,2016,LAVERGNE FREDERICK JOHN,Democratic Party,Challenger,600.0,600.0,0.0,0.0,0.0,600.0,0.0
NJ04,2016,SMITH CHRISTOPHER H,Republican Party,Incumbent,392969.63,237567.49,154335.0,0.0,250129.56,351835.86,0.0
NJ04,2016,PHILLIPSON LORNA,Democratic Party,Challenger,246157.65,238428.16,0.0,7729.49,167493.57,78694.68,7729.49
NJ05,2016,GARRETT SCOTT REP.,Republican Party,Incumbent,1385617.53,892404.07,468082.81,0.0,607286.86,2759752.57,0.0
NJ05,2016,CINO MICHAEL J.,Republican Party,Challenger,13797.0,0.0,0.0,11881.0,13543.0,56.0,17569.0
NJ05,2016,GOTTHEIMER JOSH,Democratic Party,Challenger,2910278.53,2611435.63,286200.0,361.14,404906.52,2505372.01,0.0
NJ06,2016,PALLONE FRANK JR,Democratic Party,Incumbent,1779737.67,603943.97,1169443.17,0.0,1030069.7,1253527.57,0.0
NJ06,2016,CHOI JUN,Democratic Party,Challenger,1000.0,1000.0,0.0,0.0,53777.36,0.0,0.0
NJ06,2016,SONNEK-SCHMELZ BRENT J,Republican Party,Challenger,31290.37,31261.37,0.0,29.0,13931.55,17358.82,4915.4
NJ07,2016,LANCE LEONARD,Republican Party,Incumbent,833982.55,309949.61,523012.94,0.0,786759.44,365697.76,157481.88
NJ07,2016,COOK YORK,Republican Party,Challenger,6415.0,6415.0,0.0,0.0,6415.0,0.0,0.0
NJ07,2016,HEARD CRAIG P.,Republican Party,Challenger,30200.0,22200.0,0.0,8000.0,26631.95,3568.05,205276.39
NJ07,2016,JACOB PETER MR.,Democratic Party,Challenger,35367.67,34833.81,348.86,185.0,9841.36,25526.31,195.87
NJ07,2016,LARSEN DAVID MR.,Republican Party,Challenger,277626.96,37935.76,0.0,239691.2,187360.76,90266.2,239691.2
NJ08,2016,SIRES ALBIO,Democratic Party,Incumbent,416668.94,154995.4,261100.89,0.0,301305.77,352899.86,0.0
NJ08,2016,DELGADO ELOY JAVIER MR.,Democratic Party,Challenger,14645.49,8385.49,0.0,6260.0,11047.49,3724.59,0.0
NJ09,2016,PASCRELL WILLIAM J. HON.,Democratic Party,Incumbent,1308172.05,606534.54,700828.2,0.0,817950.99,1451963.94,40000.0
NJ09,2016,CASTILLO HECTOR DR.,Republican Party,Challenger,14800.0,4850.0,0.0,9950.0,14829.46,-29.46,0.0
NJ09,2016,WILDES MICHAEL,Democratic Party,Challenger,32127.67,16700.0,0.0,0.0,2655.0,744382.03,0.0
NJ10,2016,PAYNE DONALD M. JR.,Democratic Party,Incumbent,388978.22,120639.24,269325.0,0.0,313255.81,106343.0,0.0
NJ11,2016,FRELINGHUYSEN RODNEY P.,Republican Party,Incumbent,1534185.32,821622.0,656062.94,0.0,946468.65,735478.25,441079.0
NJ11,2016,MCFARLANE RICHARD,Democratic Party,Challenger,741.03,541.03,0.0,200.0,741.03,0.0,0.0
NJ11,2016,VAN GLAHN RICHARD EDWARD,Republican Party,Challenger,44280.0,31230.0,0.0,14675.0,30694.0,13534.0,0.0
NJ12,2016,COLEMAN BONNIE WATSON,Democratic Party,Incumbent,845896.19,423410.69,422375.0,0.0,485328.15,368212.5,10550.0
NM01,2016,LUJAN GRISHAM MICHELLE,Democratic Party,Incumbent,1456637.3,788199.66,610825.0,0.0,1072371.75,567718.29,0.0
NM02,2016,PEARCE STEVAN E.,Republican Party,Incumbent,1366635.5,993583.7,365017.1,0.0,544107.98,1210279.96,0.0
NM02,2016,SOULES MERRIE LEE MS.,Democratic Party,Challenger,166874.22,66874.22,0.0,0.0,90766.74,26734.11,57000.0
NM03,2016,LUJAN BEN R MR.,Democratic Party,Incumbent,1548123.17,504409.2,1043104.47,0.0,994266.76,1090542.56,0.0
NM03,2016,LUCERO MICHAEL GLENN,Republican Party,Challenger,9614.0,9614.0,0.0,0.0,5853.49,3760.51,0.0
NM03,2016,ROMERO MICHAEL H,Republican Party,Challenger,59277.0,26277.0,0.0,33000.0,57195.44,2081.46,30661.85
NY01,2016,ZELDIN LEE M,Republican Party,Incumbent,3155473.28,2079203.68,1000472.28,0.0,1215252.8,1987028.94,7512.6
NY01,2016,CALONE DAVID L,Democratic Party,Challenger,1679964.98,1318350.65,85400.0,265199.28,1384973.84,295127.31,323449.03
NY01,2016,THRONE-HOLST ANNA,Democratic Party,Challenger,1996340.16,1836201.46,159157.81,0.0,1494229.69,502110.47,0.0
NY02,2016,KING PETER T. HON.,Republican Party,Incumbent,747943.09,393848.0,344200.0,0.0,571641.29,3088145.92,0.0
NY02,2016,GREGORY DUWAYNE,Democratic Party,Challenger,263560.55,216306.6,46825.0,0.0,197862.93,65697.62,0.0
NY03,2016,KAIMAN JON,Democratic Party,Open,401228.45,393228.45,8000.0,0.0,450206.81,-48978.36,0.0
NY03,2016,KAPLAN ANNA,Democratic Party,Open,810580.16,447683.0,8500.0,354250.0,723761.88,86818.28,354000.0
NY03,2016,LUPINACCI CHAD ANTHONY,Republican Party,Open,27720.0,2320.0,0.0,25400.0,27720.0,0.0,0.0
NY03,2016,MARTINS JACK,Republican Party,Open,526626.11,413066.52,103800.0,0.0,116631.03,409995.08,0.0
NY03,2016,PIDOT PHILIP MARTIN,Republican Party,Open,138960.02,114531.0,0.0,24428.03,111241.05,27718.97,34285.52
NY03,2016,STERN STEVEN,Democratic Party,Open,835736.99,576896.99,15000.0,243840.0,822895.25,12841.74,189840.0
NY03,2016,SUOZZI THOMAS MR,Democratic Party,Open,856221.54,820361.35,35750.0,0.0,694157.66,162063.88,0.0
NY04,2016,GURFEIN DAVID MR.,Republican Party,Open,387068.52,375681.02,6000.0,5387.5,199710.98,187357.54,14068.35
NY04,2016,RICE KATHLEEN,Democratic Party,Incumbent,1844118.84,1250847.21,480290.31,0.0,985502.14,887571.37,0.0
NY04,2016,BECKER FRANCIS X. JR.,Republican Party,Challenger,20.65,0.0,0.0,0.0,571.0,613.12,112063.76
NY05,2016,MEEKS GREGORY W.,Democratic Party,Incumbent,754683.32,180282.38,571300.0,0.0,758521.21,161589.37,0.0
NY05,2016,MIRZA ALI A,Democratic Party,Challenger,67686.24,67686.24,0.0,0.0,45519.04,22167.2,0.0
NY05,2016,O'REILLY MICHAEL,Republican Party,Challenger,25635.0,15635.0,0.0,10000.0,6118.76,19516.24,0.0
NY05,2016,SANDERS JAMES JR,Democratic Party,Challenger,73454.0,58254.0,15000.0,200.0,30805.78,42648.22,0.0
NY06,2016,MENG GRACE,Democratic Party,Incumbent,939389.69,761312.62,177750.0,0.0,575957.68,1003187.73,0.0
NY07,2016,VELAZQUEZ NYDIA M,Democratic Party,Incumbent,662932.72,289982.72,372950.0,0.0,600619.56,302033.03,150724.27
NY07,2016,LEE YUNGMAN F,Democratic Party,Challenger,401916.0,401916.0,0.0,0.0,338072.12,-14012.64,0.0
NY08,2016,JEFFRIES HAKEEM,Democratic Party,Incumbent,1114220.48,648303.14,458364.92,0.0,535909.25,1086675.42,0.0
NY09,2016,CLARKE YVETTE D,Democratic Party,Incumbent,446772.89,109834.27,335388.54,0.0,445223.87,120487.43,77748.62
NY10,2016,NADLER JERROLD L. MR.,Democratic Party,Incumbent,1487039.16,1048273.56,437920.03,0.0,897874.47,910667.26,0.0
NY10,2016,ROSENBERG MIKHAIL OLIVER,Democratic Party,Challenger,413617.08,61915.08,0.0,351702.0,408820.28,4796.8,351700.0
NY10,2016,ROSENTHAL PHILIP JEFFREY DR.,Republican Party,Challenger,57991.29,24699.24,0.0,33292.05,20367.44,37623.85,33010.89
NY11,2016,GENTILE VINCENT,Democratic Party,Open,249243.5,196393.5,52775.0,0.0,249243.5,0.0,0.0
NY11,2016,LANE JAMES,Other,Open,14241.0,12889.0,0.0,1352.0,13983.11,257.89,0.0
NY11,2016,DONOVAN DAN,Republican Party,Incumbent,1586919.89,858863.52,634683.19,0.0,1041258.45,545661.44,0.0
NY11,2016,REICHARD RICHARD,Democratic Party,Challenger,14115.0,13615.0,500.0,0.0,5027.35,9087.65,0.0
NY12,2016,MALONEY CAROLYN B.,Democratic Party,Incumbent,1378084.35,769514.35,608570.0,0.0,1162737.26,692298.15,0.0
NY12,2016,EISENBACH DAVID,Democratic Party,Challenger,16110.0,8610.0,0.0,0.0,14500.0,1610.0,7500.0
NY12,2016,LINDNER PETE,Democratic Party,Challenger,4250.0,0.0,0.0,4000.0,16790.11,-12540.11,4000.0
NY13,2016,COOK SUZAN JOHNSON,Democratic Party,Open,312898.48,253828.88,0.0,59069.6,306151.95,6746.53,60184.0
NY13,2016,ESPAILLAT ADRIANO,Democratic Party,Open,628349.22,561649.0,66700.0,0.0,545477.36,89743.07,69020.96
NY13,2016,GALLAGHER MICHAEL,Democratic Party,Open,94402.27,47990.08,0.0,46412.19,60863.23,33539.04,41012.19
NY13,2016,PERKINS BILL,Democratic Party,Open,20796.88,15546.88,250.0,5000.0,8163.37,12633.51,0.0
NY13,2016,POWELL ADAM CLAYTON IV,Democratic Party,Open,172965.78,167274.18,5500.0,0.0,198912.38,30615.15,22389.4
NY13,2016,WILLIAMS CLYDE EDWARD JR,Democratic Party,Open,517926.27,510726.27,4700.0,2500.0,444440.3,73485.97,35132.24
NY13,2016,WRIGHT KEITH L T,Democratic Party,Open,939410.16,827448.88,112650.0,0.0,860048.68,79361.48,100125.45
NY14,2016,CROWLEY JOSEPH,Democratic Party,Incumbent,2217667.9,470174.83,1217618.09,0.0,2171163.29,1279930.06,0.0
NY14,2016,SPOTORNO FRANK,Republican Party,Challenger,126200.0,5200.0,0.0,121000.0,30712.96,102986.8,128500.0
NY15,2016,SERRANO JOSE E.,Democratic Party,Incumbent,217826.45,68376.45,149450.0,0.0,205870.57,54957.75,0.0
NY16,2016,ENGEL ELIOT L. REP.,Democratic Party,Incumbent,1206018.4,851796.27,353957.13,0.0,715303.67,764701.33,0.0
NY16,2016,LAWRENCE DERICKSON K,Democratic Party,Challenger,34460.09,1844.0,0.0,32616.09,24706.89,11422.15,0.0
NY17,2016,LOWEY NITA M,Democratic Party,Incumbent,1561503.61,1191606.15,369000.0,0.0,1038762.88,742112.95,0.0
NY18,2016,MALONEY SEAN PATRICK,Democratic Party,Incumbent,2929622.17,1993005.96,891691.92,0.0,998669.75,2036695.03,903.66
NY18,2016,BROWN SAKIMA,Republican Party,Challenger,128104.41,125514.24,0.0,2584.72,116477.44,11626.97,0.0
NY18,2016,CASTRICONE DAN,Republican Party,Challenger,23635.0,11110.0,0.0,12525.0,20789.43,2845.57,29793.41
NY18,2016,DEL VECCHIO KENNETH,Republican Party,Challenger,64100.0,15830.0,0.0,48270.0,61719.66,2380.34,46750.0
NY18,2016,HIRD DIANA,Democratic Party,Challenger,26905.84,9405.84,0.0,10000.0,26905.84,0.0,0.0
NY18,2016,LANGE JOHN RICHARD,Republican Party,Challenger,39439.76,36959.06,550.0,1930.53,39439.76,0.0,0.0
NY18,2016,OLIVA JR PHIL,Republican Party,Challenger,117065.71,114265.16,2800.0,0.0,86967.17,30098.54,0.0
NY18,2016,SPAMPINATO FRANCIS CESIDIO,Republican Party,Challenger,42200.0,700.0,0.0,41500.0,41147.81,1573.57,5000.0
