state_district,election,name,party,incumbent_challenger_open,receipts,from_individuals,from_committees,from_candidate,disbursements,cash_on_hand,debts
MA05,2014,SPILKA KAREN,Democratic Party,Challenger,525721.26,444497.47,51200.0,30000.0,525721.26,0.0,19993.83
MA06,2014,TIERNEY JOHN F,Democratic Party,Incumbent,1722176.1,1019446.25,700600.91,0.0,510963.19,1233382.97,0.0
MA06,2014,DEFRANCO MARISA A,Democratic Party,Challenger,77769.98,77583.98,186.0,0.0,47304.55,30463.99,0.0
MA06,2014,DEVINE JOHN PATRICK,Democratic Party,Challenger,40.0,0.0,0.0,40.0,0.0,40.0,0.0
MA06,2014,MOULTON SETH,Democratic Party,Challenger,1491866.64,1482090.28,7100.0,0.0,700904.81,790961.83,2679.51
MA06,2014,STOCKWELL CHRISTOPHER JOHN,Other,Challenger,2600.0,2600.0,0.0,0.0,0.0,2600.0,5362.0
MA06,2014,TISEI RICHARD R.,Republican Party,Challenger,1222680.74,873870.58,138515.0,0.0,403699.24,819918.81,0.0
MA07,2014,CAPUANO MICHAEL E,Democratic Party,Incumbent,535086.62,158464.75,373254.47,0.0,389028.39,628541.25,0.0
MA09,2014,KEATING WILLIAM RICHARD,Democratic Party,Incumbent,658848.71,279555.7,378025.0,0.0,258224.3,648902.51,0.0
MA09,2014,ALLIEGRO MARK C,Republican Party,Challenger,101837.72,59919.72,305.0,40013.0,49229.42,56576.12,50780.71
MA09,2014,CHAPMAN JOHN C,Republican Party,Challenger,328431.53,171038.0,4400.0,152441.82,259202.86,69228.67,115941.82
MA09,2014,COGLIANO VINCENT ANTHONY JR,Republican Party,Challenger,13285.0,10720.0,50.0,2500.0,9799.67,110.33,0.0
MA09,2014,SHORES DANIEL L,Republican Party,Challenger,217887.82,60837.82,50.0,157000.0,95140.54,122747.28,160703.31
MI01,2014,BENISHEK DANIEL J. M.D.,Republican Party,Incumbent,1467413.9,654249.22,744354.45,0.0,613871.21,942194.45,74500.0
MI01,2014,ARCAND ALAN DAVID,Republican Party,Challenger,35799.0,28271.0,0.0,7222.0,32210.0,6107.0,0.0
MI01,2014,CANNON JERRY,Democratic Party,Challenger,641451.92,350929.91,276892.29,11132.9,268540.96,372910.96,0.0
MI02,2014,HUIZENGA WILLIAM P THE HON.,Republican Party,Incumbent,969929.83,459466.87,504740.24,0.0,655722.82,457713.57,0.0
MI02,2014,VANDERSTELT DEAN,Democratic Party,Challenger,33376.0,12062.63,250.0,0.0,25620.25,7755.75,12500.0
MI03,2014,AMASH JUSTIN,Republican Party,Incumbent,1567499.06,1468615.19,89550.0,4576.66,843855.13,801487.45,0.0
MI03,2014,ELLIS BRIAN ROBERT,Republican Party,Challenger,1390285.08,502570.64,80500.0,807214.44,1014026.36,376258.72,800000.0
MI03,2014,GOODRICH ROBERT EMMETT,Democratic Party,Challenger,60300.0,300.0,0.0,60000.0,58862.98,1437.02,0.0
MI04,2014,HOLMES JEFF,Democratic Party,Open,3726.28,3726.28,0.0,0.0,2325.37,1400.91,0.0
MI04,2014,KONETCHY PETER D,Republican Party,Open,25584.0,8593.0,0.0,16991.0,22605.0,2979.0,3950.0
MI04,2014,MITCHELL PAUL III,Republican Party,Open,1921897.21,10786.0,0.0,1911081.21,1521772.26,400124.95,1911081.21
MI04,2014,MOOLENAAR JOHN,Republican Party,Open,453161.69,333831.82,114329.87,0.0,167632.0,285529.69,21662.99
MI05,2014,KILDEE DANIEL T.,Democratic Party,Incumbent,600274.76,220921.34,377114.24,0.0,364546.16,377987.61,0.0
MI06,2014,UPTON FREDERICK STEPHEN,Republican Party,Incumbent,2446090.12,654411.99,1642162.02,0.0,913726.23,1602952.05,0.0
MI06,2014,BUSSLER JIM,Republican Party,Challenger,4698.0,4698.0,0.0,0.0,4504.0,193.0,0.0
MI06,2014,CLEMENTS PAUL COLIN,Democratic Party,Challenger,493552.64,475102.64,9450.0,9000.0,134323.5,359229.14,0.0
MI07,2014,WALBERG TIMOTHY L HON.,Republican Party,Incumbent,1274027.05,760526.69,490672.9,0.0,489079.28,1061050.54,0.0
MI07,2014,BYRNES PAM,Democratic Party,Challenger,904483.52,628024.69,264106.0,3000.0,295280.71,609202.81,3000.0
MI07,2014,SWARTOUT DAVID BERNARD,Other,Challenger,1950.0,1950.0,0.0,0.0,2598.0,1646.0,0.0
MI08,2014,BARNETT BRYAN K,Republican Party,Open,30043.0,29973.0,70.0,0.0,27265.82,2777.18,0.0
MI08,2014,BISHOP MICHAEL D,Republican Party,Open,348667.91,249675.77,94850.14,4142.0,117594.41,231073.5,4142.0
MI08,2014,BURGESS JEREMY,Other,Open,640.0,0.0,0.0,640.0,603.0,35.0,0.0
MI08,2014,GRETTENBERGER SUSAN,Democratic Party,Open,60801.52,47861.0,10198.82,2741.7,21473.81,36586.01,2741.7
MI08,2014,MCMILLIN THOMAS E,Republican Party,Open,187691.58,168112.98,12550.0,6360.0,58339.59,129351.99,6360.0
MI08,2014,SCHERTZING ERIC ANTHONY,Democratic Party,Open,147076.41,137820.6,9250.0,0.0,20209.63,126866.78,0.0
MI09,2014,LEVIN SANDER M MR,Democratic Party,Incumbent,1169490.21,267330.36,900839.37,0.0,1050998.91,356629.27,0.0
MI09,2014,BRIKHO GEORGE,Republican Party,Challenger,26829.05,24829.05,0.0,2000.0,31071.35,-4242.3,2000.0
MI09,2014,DILDILIAN GREGORY CHARLES,Republican Party,Challenger,7242.57,3877.57,0.0,3365.0,7384.6,0.0,0.0
MI10,2014,MILLER CANDICE S.,Republican Party,Incumbent,662093.97,244560.34,414560.44,0.0,469211.58,968850.99,0.0
MI10,2014,VOLARIC DONALD CECIL,Republican Party,Challenger,150.0,150.0,0.0,0.0,2044.65,103.23,8265.31
MI11,2014,BENTIVOLIO KERRY,Republican Party,Incumbent,643965.66,424162.83,128000.0,0.0,468438.85,179036.7,90601.91
MI11,2014,KUMAR ANIL,Democratic Party,Challenger,754048.15,143798.15,250.0,0.0,684850.74,275594.62,710000.0
MI11,2014,MCKENZIE BOBBY,Democratic Party,Challenger,352887.41,321887.41,31000.0,0.0,193934.43,158952.98,0.0
MI11,2014,SKINNER NANCY ANN,Democratic Party,Challenger,7690.08,7690.08,0.0,0.0,5945.72,1744.36,0.0
MI11,2014,TROTT DAVID A,Republican Party,Challenger,3415399.79,948900.15,43050.0,2423401.64,1947487.85,1467911.94,305570.07
MI12,2014,BOWMAN TERRENCE MICHAEL,Republican Party,Open,18659.77,18659.77,0.0,0.0,4767.16,13892.61,0.0
MI12,2014,DINGELL DEBBIE,Democratic Party,Open,934592.73,679734.68,254767.73,0.0,202602.93,731989.8,0.0
MI12,2014,MULLINS RAYMOND GLENN,Democratic Party,Open,4984.21,4984.21,0.0,0.0,4791.32,192.89,0.0
MI13,2014,CONYERS JOHN JR.,Democratic Party,Incumbent,570130.32,129835.0,431185.98,0.0,489646.7,143806.29,14000.0
MI13,2014,SHEFFIELD HORACE,Democratic Party,Challenger,37305.0,16805.0,500.0,20000.0,26882.0,9577.0,20000.0
MI14,2014,CLARKE HANSEN,Democratic Party,Open,138461.15,122371.0,8500.0,7469.35,115264.67,26147.4,4145.25
MI14,2014,DUNWOODY STEPHEN,Democratic Party,Open,28401.33,28401.33,0.0,0.0,31146.3,-2744.97,0.0
MI14,2014,GARRETT MYKALE L,Democratic Party,Open,6500.0,1500.0,5000.0,0.0,5000.0,1500.0,0.0
MI14,2014,GREGORY VINCENT,Democratic Party,Open,32982.0,15424.0,5000.0,12558.0,36319.18,-3336.25,12558.26
MI14,2014,HOBBS RUDY,Democratic Party,Open,532502.72,382252.72,145250.0,5000.0,362335.1,170315.63,5000.0
MI14,2014,LAWRENCE BRENDA LULENAR,Democratic Party,Open,374672.04,342072.04,30000.0,2600.0,235491.47,139180.57,0.0
MI14,2014,MCCALL JESSICA LYNN,Democratic Party,Open,35875.21,35846.71,0.0,0.0,35875.21,0.0,0.0
MI14,2014,MORTON MAURICE G,Democratic Party,Open,58547.9,31255.0,0.0,21627.0,58546.92,0.98,5070.0
MN01,2014,WALZ TIMOTHY J.,Democratic Party,Incumbent,1079814.31,629022.6,421762.5,0.0,601137.65,541913.61,0.0
MN01,2014,BENSON MICHAEL (MIKE) WAYNE,Republican Party,Challenger,79890.98,72673.92,0.0,6882.81,79890.98,0.0,0.0
MN01,2014,HAGEDORN JAMES,Republican Party,Challenger,79960.0,59485.0,0.0,20475.0,68065.65,11894.35,0.0
MN01,2014,MILLER AARON,Republican Party,Challenger,295681.75,123080.3,5000.0,163500.0,188225.97,107455.78,43300.0
MN02,2014,KLINE JOHN PAUL JR,Republican Party,Incumbent,2140546.31,1260415.46,863654.8,0.0,1019202.52,1686934.12,0.0
MN02,2014,CRAFT THOMAS EDWARD,Democratic Party,Challenger,31448.77,23194.95,0.0,7843.82,28804.77,2644.0,0.0
MN02,2014,GERSON DAVID ADAM,Republican Party,Challenger,114522.79,11031.54,0.0,103491.25,114014.2,2036.86,147176.41
MN02,2014,MEHRING SONA,Other,Challenger,57359.66,21686.66,0.0,34150.0,57359.66,0.0,33496.38
MN02,2014,OBERMUELLER MICHAEL E.,Other,Challenger,571652.87,516325.95,51263.71,0.0,294772.69,288887.61,32500.0
MN02,2014,OVERBY PAULA MIRARE MS,Other,Challenger,6825.81,5310.44,0.0,1515.37,6475.34,350.47,1515.37
MN02,2014,ROBERTS MICHAEL JERARD,Democratic Party,Challenger,3075.0,3075.0,0.0,0.0,3652.0,-471.0,0.0
MN03,2014,PAULSEN ERIK,Republican Party,Incumbent,2415339.62,1357761.0,1048753.06,0.0,908862.2,2200323.8,0.0
MN03,2014,SUND SHARON ,Democratic Party,Challenger,87983.35,73921.69,14061.66,0.0,58956.97,29519.47,0.0
MN04,2014,MCCOLLUM BETTY,Democratic Party,Incumbent,612726.77,274287.62,337725.0,0.0,411704.18,249036.5,0.0
MN04,2014,WALHGREN SHARNA,Republican Party,Challenger,49213.51,14946.0,500.0,33767.51,34663.31,14550.2,0.0
MN05,2014,ELLISON KEITH MAURICE,Democratic Party,Incumbent,1518655.05,1291588.3,216944.25,0.0,1378494.29,196730.52,0.0
MN05,2014,DAGGETT DOUGLAS JAMES,Republican Party,Challenger,13121.0,11568.0,500.0,53.0,7605.68,5515.32,0.0
MN06,2014,DENNEY JOHN,Other,Open,2505.0,2183.0,0.0,321.0,2857.0,-15.0,0.0
MN06,2014,EMMER THOMAS EARL JR,Republican Party,Open,1114139.86,1032409.74,79750.0,0.0,854210.01,259929.85,108464.66
MN06,2014,GRAVES JAMES JOSEPH,Other,Open,232812.92,229363.36,1000.0,0.0,253646.42,7346.79,201797.92
MN06,2014,KRINKIE PHILIP B,Republican Party,Open,419865.23,69750.57,0.0,350000.0,118186.97,301678.26,350000.0
MN06,2014,PEDERSON JOHN CARROLL,Republican Party,Open,114663.33,114657.84,0.0,0.0,114663.33,0.0,0.0
MN06,2014,PERSKE JOSEPH EMIL,Other,Open,81828.0,70328.0,7500.0,4000.0,36657.92,45169.28,4000.0
MN06,2014,READ JAMES HOWARD,Democratic Party,Open,65087.87,57884.41,0.0,5010.0,63454.4,1633.47,0.0
MN06,2014,SIVARAJAH RHONDA,Republican Party,Open,403018.3,77323.24,1000.0,323750.45,191805.93,211212.37,180000.0
MN07,2014,PETERSON COLLIN CLARK,Other,Incumbent,994520.51,250183.73,735050.0,0.0,311641.02,717296.11,0.0
MN07,2014,WESTROM TORREY NORMAN,Republican Party,Challenger,453488.14,309406.94,119831.94,1219.06,125698.94,327789.2,17238.29
MN08,2014,NOLAN RICHARD MICHAEL,Other,Incumbent,1082312.1,522150.36,531988.07,0.0,544275.93,579186.33,23313.36
MN08,2014,MILLS STEWART,Republican Party,Challenger,1137279.5,806007.95,178300.0,121730.0,708174.63,429104.87,121730.0
MS01,2014,NUNNELEE PATRICK ALAN,Republican Party,Incumbent,820818.01,230035.63,379155.83,0.0,587440.15,390469.2,0.0
MS01,2014,BEDWELL DANNY,Other,Challenger,5204.0,5204.0,0.0,0.0,4759.0,1226.0,0.0
MS01,2014,DICKEY RON ,Democratic Party,Challenger,5940.0,5840.0,0.0,0.0,3175.0,2765.0,133.0
MS02,2014,THOMPSON BENNIE G.,Democratic Party,Incumbent,890799.57,163228.0,726795.34,0.0,726550.75,1360538.7,0.0
MS03,2014,HARPER GREGG,Republican Party,Incumbent,856822.66,482151.0,341950.0,0.0,499791.59,660596.95,0.0
MS04,2014,PALAZZO STEVEN MCCARTY,Republican Party,Incumbent,841106.69,395743.62,436619.38,0.0,984818.55,126084.31,50710.46
MS04,2014,CARTER THOMAS G,Republican Party,Challenger,205978.37,4572.0,0.0,201406.37,205880.4,97.97,213906.37
MS04,2014,KELLY TAVISH CORDERO,Republican Party,Challenger,10415.38,10415.38,0.0,0.0,10500.46,14.92,0.0
MS04,2014,ROBINSON JOSEPH A JR,Other,Challenger,6852.4,6423.28,0.0,429.12,6541.86,398.91,0.0
MS04,2014,TAYLOR GENE,Republican Party,Challenger,320457.93,311157.73,9000.0,0.0,308045.69,12412.24,0.0
MS04,2014,VINCENT RONALD J,Republican Party,Challenger,3264.8,2501.0,0.0,763.8,1231.33,-7723.5,1350.0
MO01,2014,CLAY WILLIAM LACY JR,Democratic Party,Incumbent,409689.26,72532.05,334657.21,0.0,258912.04,269133.4,0.0
MO02,2014,WAGNER ANN L.,Republican Party,Incumbent,1839591.47,893543.33,945165.21,0.0,642072.62,1403028.55,0.0
MO03,2014,LUETKEMEYER W BLAINE,Republican Party,Incumbent,841097.12,308749.0,530115.27,0.0,313212.98,995612.11,1050000.0
MO04,2014,HARTZLER VICKY,Republican Party,Incumbent,715091.48,471869.47,239102.54,0.0,278633.38,564527.48,0.0
MO04,2014,IRVIN NATHANIEL AUGUSTUS,Democratic Party,Challenger,8372.0,8372.0,0.0,0.0,5893.9,2688.1,0.0
MO04,2014,WEBB JOHN,Republican Party,Challenger,6690.0,3690.0,0.0,0.0,5508.0,1181.0,3000.0
MO05,2014,CLEAVER II EMANUEL,Democratic Party,Incumbent,665502.04,167415.61,492989.6,0.0,533645.34,234463.61,0.0
MO05,2014,BURRIS MICHAEL CRAIG,Republican Party,Challenger,6891.03,6790.0,0.0,101.0,2912.45,3978.58,0.0
MO05,2014,HOLMES ERIC,Democratic Party,Challenger,8530.49,7330.99,0.0,1199.5,3437.5,4378.6,0.0
MO05,2014,LINDSAY BILL,Republican Party,Challenger,7000.0,1633.0,0.0,4179.0,5260.0,1740.0,5154.0
MO05,2014,TURK JACOB,Republican Party,Challenger,38142.35,36851.35,0.0,25.0,20426.82,19497.53,0.0
MO06,2014,"GRAVES SAMUEL B ""SAM""",Republican Party,Incumbent,923969.27,128692.0,793405.35,0.0,599020.67,580088.52,5522.41
MO06,2014,HEDGE W A (BILL) DR,Democratic Party,Challenger,17698.0,8398.0,300.0,9000.0,8490.5,9064.27,9542.25
MO07,2014,LONG BILLY,Republican Party,Incumbent,938665.64,486503.8,448575.99,0.0,553500.64,700059.74,0.0
MO07,2014,EVANS JIM,Democratic Party,Challenger,68796.0,16282.0,0.0,56014.0,24431.94,44364.06,45000.0
MO08,2014,MAHN DANIEL TODD,Democratic Party,Open,15450.0,10450.0,0.0,5000.0,14217.0,1232.0,0.0
MO08,2014,ENYART DOUGLAS ALLEN,Other,Challenger,20178.3,2968.0,0.0,4294.0,36746.67,-9435.0,0.0
MO08,2014,HODGES STEVE,Democratic Party,Challenger,286973.35,229373.38,57599.97,0.0,287366.02,-392.67,0.0
MO08,2014,SMITH JASON T,Republican Party,Challenger,1436056.33,750755.51,671505.38,0.0,1217071.54,218984.79,0.0
MO08,2014,STOCKER BARBARA HAMILL,Democratic Party,Challenger,71082.0,17932.0,2500.0,50650.0,64089.2,6992.8,50650.0
MT01,2014,ARNTZEN ELSIE,Republican Party,Open,162667.25,82905.0,1500.0,78000.0,161743.16,924.09,70000.0
MT01,2014,LEWIS JOHN,Democratic Party,Open,1030141.03,716353.98,296075.0,0.0,407430.22,622710.81,0.0
MT01,2014,ROSENDALE MATT,Republican Party,Open,1352778.44,194111.95,8524.0,1136546.94,1352525.05,253.39,1123814.76
MT01,2014,STAPLETON COREY,Republican Party,Open,635986.88,414556.02,1000.0,220415.0,635947.27,38.67,224163.45
MT01,2014,TURIANO DREW,Republican Party,Open,11955.0,155.0,0.0,11800.0,11920.0,-175.87,0.0
MT01,2014,ZINKE RYAN K,Republican Party,Open,1604287.87,1474825.08,85725.4,42000.0,1506981.66,97306.21,82333.77
NE01,2014,FORTENBERRY JEFFREY,Republican Party,Incumbent,594923.66,336871.69,250871.26,0.0,239773.89,1126096.54,0.0
NE01,2014,CRAWFORD DENNIS P,Democratic Party,Challenger,31148.0,28936.0,0.0,1912.0,7149.0,21987.0,0.0
NE02,2014,TERRY LEE,Republican Party,Incumbent,1829965.04,579493.29,1216950.0,0.0,1169671.79,681280.9,7500.0
NE02,2014,ASHFORD BRAD,Democratic Party,Challenger,318827.06,270137.06,46950.0,1740.0,132678.76,186148.3,0.0
NE02,2014,FESTERSEN PETE,Democratic Party,Challenger,143915.1,134082.2,2749.0,7000.0,143915.1,0.0,0.0
NE02,2014,FREI DANIEL EDWARD,Republican Party,Challenger,51360.5,36360.5,0.0,15000.0,51359.73,0.49,0.0
NE03,2014,SMITH ADRIAN,Republican Party,Incumbent,751599.84,173585.0,571485.17,0.0,638668.25,740723.06,0.0
NE03,2014,BREWER TOM,Republican Party,Challenger,133834.55,86259.55,0.0,47575.0,139969.12,-6134.57,84795.48
NE03,2014,SULLIVAN MARK,Democratic Party,Challenger,38807.0,24342.0,0.0,9465.0,25501.0,17058.0,2500.0
NV01,2014,TITUS DINA,Democratic Party,Incumbent,778124.19,404710.89,371614.22,0.0,487789.06,344695.1,5000.0
NV01,2014,PADILLA JOSE,Republican Party,Challenger,47995.49,37745.49,5250.0,5000.0,35053.91,12941.58,5000.0
NV01,2014,TEIJEIRO ANNETTE,Republican Party,Challenger,139490.93,36466.78,0.0,103024.15,36430.29,103660.64,103024.15
NV02,2014,AMODEI MARK EUGENE,Republican Party,Incumbent,436940.66,227022.0,207800.0,0.0,352328.37,273163.54,12383.07
NV02,2014,DEMPSEY BRIAN,Democratic Party,Challenger,835.0,835.0,0.0,0.0,805.6,299.05,0.0
NV03,2014,HECK JOE,Republican Party,Incumbent,1870238.07,1001388.5,809185.32,150.0,640627.17,1460847.22,0.0
NV03,2014,KASSELA FRANK,Democratic Party,Challenger,33911.0,8911.0,0.0,25000.0,33911.0,0.0,0.0
NV03,2014,KOHN ERIN BILBRAY,Democratic Party,Challenger,913637.9,617574.65,290060.81,0.0,414495.22,499142.68,0.0
NV04,2014,HORSFORD STEVEN ALEXZANDER,Democratic Party,Incumbent,1108237.63,450897.26,656495.04,0.0,717515.0,404503.94,0.0
NV04,2014,HARDY CRESENT,Republican Party,Challenger,194706.28,177050.28,16250.0,1406.0,161707.72,32998.56,33879.46
NV04,2014,INNIS NIGER,Republican Party,Challenger,213226.16,191502.41,21723.75,0.0,173143.25,40082.91,0.0
NH01,2014,SHEA-PORTER CAROL,Democratic Party,Incumbent,954942.05,610023.99,341290.65,0.0,367858.24,612028.34,0.0
NH01,2014,GUINTA FRANK,Republican Party,Challenger,457996.43,314592.49,140500.0,0.0,240317.39,252123.67,289575.0
NH01,2014,INNIS DANIEL E,Republican Party,Challenger,305492.93,230859.99,4000.0,70632.94,186560.92,118932.01,50000.0
NH02,2014,KUSTER ANN MCLANE,Democratic Party,Incumbent,2308859.69,1598771.76,699876.77,0.0,578705.87,1736957.32,0.0
NH02,2014,GARCIA MARILINDA,Republican Party,Challenger,246580.11,219193.01,19800.0,0.0,121974.89,124605.22,0.0
NH02,2014,LAMBERT GARY,Republican Party,Challenger,424221.21,417698.71,6500.0,0.0,118296.41,305924.8,0.0
NH02,2014,O'BRIEN WILLIAM L,Republican Party,Challenger,107094.48,41494.48,5600.0,60000.0,110736.34,-3641.86,15000.0
NJ01,2014,BROOMELL FRANK CRAIG JR,Democratic Party,Open,9179.56,7028.2,0.0,2151.36,8581.24,598.32,252.52
NJ01,2014,COBB GARY WILBERT,Republican Party,Open,34245.14,28725.0,5500.0,0.0,20712.52,13551.02,0.0
NJ01,2014,NORCROSS DONALD W,Democratic Party,Open,922424.67,537424.67,385000.0,0.0,315210.06,607214.61,0.0
NJ01,2014,HARRIS MATTHEW JOSEPH,Democratic Party,Challenger,687.76,487.76,0.0,200.0,448.82,1.94,0.0
NJ02,2014,LOBIONDO FRANK A.,Republican Party,Incumbent,1529778.19,527200.85,997950.0,0.0,658009.37,1562459.22,0.0
NJ02,2014,ASSAD MIKE,Republican Party,Challenger,11183.0,7074.0,0.0,3939.0,10823.0,358.0,1772.0
NJ02,2014,COLE DAVID HAGERTY,Democratic Party,Challenger,54697.91,31008.61,0.0,452.7,54121.79,576.12,20436.6
NJ02,2014,HUGHES WILLIAM J JR,Democratic Party,Challenger,502179.32,418411.82,26250.0,5967.5,106233.37,395945.95,50000.0
NJ03,2014,BELGARD AIMEE,Democratic Party,Open,826504.56,477984.14,340950.0,2471.91,210508.67,615995.89,0.0
NJ03,2014,FANOUS JACK,Democratic Party,Open,104037.0,49012.0,0.0,55025.0,99421.97,4615.03,0.0
NJ03,2014,HILL MAURICE B JR,Republican Party,Open,25548.7,14750.0,0.0,10798.7,25548.7,0.0,0.0
NJ03,2014,ISOLA CHRIS,Republican Party,Open,108155.0,108155.0,0.0,0.0,105637.16,2517.84,0.0
NJ03,2014,KLEINHENDLER HOWARD,Democratic Party,Open,73941.81,3679.0,0.0,70262.81,72226.62,-30494.48,17950.0
NJ03,2014,LONEGAN STEVEN,Republican Party,Open,1171458.32,631720.44,14750.0,499100.0,1138639.21,32819.11,656545.96
NJ03,2014,MACARTHUR THOMAS,Republican Party,Open,3118930.0,53405.0,65525.0,3000000.0,2039983.66,1078946.34,3004991.89
NJ04,2014,SMITH CHRISTOPHER H.,Republican Party,Incumbent,302973.5,183964.82,117765.0,0.0,162278.81,323191.06,0.0
NJ04,2014,GANDOLFO ANGELA MARIE,Democratic Party,Challenger,3765.0,1582.0,0.0,433.0,1254.0,2510.0,1000.0
NJ05,2014,GARRETT SCOTT REP.,Republican Party,Incumbent,1562576.52,768110.17,728550.0,0.0,528494.39,3182300.16,0.0
NJ05,2014,CHO ROY,Democratic Party,Challenger,646791.98,572791.98,34000.0,0.0,257241.47,389550.51,39420.35
NJ05,2014,MAGUIRE ANDY,Democratic Party,Challenger,107968.79,28384.0,0.0,79578.73,107968.79,0.0,0.0
NJ06,2014,PALLONE FRANK JR,Democratic Party,Incumbent,1980514.82,521057.15,775250.0,0.0,4470522.91,916261.73,0.0
NJ06,2014,CHOI JUN,Democratic Party,Challenger,1000.0,1000.0,0.0,0.0,48044.15,67927.36,0.0
NJ06,2014,LITTLE ANNA C,Republican Party,Challenger,40911.81,39911.81,0.0,1000.0,45504.51,40798.25,48456.5
NJ06,2014,WILKINSON ANTHONY E,Republican Party,Challenger,43410.0,22510.0,0.0,20900.0,28500.4,14909.6,10000.0
NJ07,2014,LANCE LEONARD,Republican Party,Incumbent,823168.61,372418.61,448250.0,0.0,597426.86,387246.7,70082.54
NJ07,2014,KOVACH JANICE,Democratic Party,Challenger,63555.33,33922.0,2933.33,26700.0,50801.06,12754.27,20000.0
NJ07,2014,LARSEN DAVID KENNY,Republican Party,Challenger,115683.51,38670.0,0.0,77013.51,115683.51,0.0,77013.51
NJ08,2014,SIRES ALBIO,Democratic Party,Incumbent,424359.04,190359.04,233500.0,0.0,488896.05,95484.87,0.0
NJ09,2014,PASCRELL WILLIAM J. HON. JR.,Democratic Party,Incumbent,1298510.78,597652.94,697679.63,0.0,678291.16,977312.12,80000.0
NJ09,2014,WILDES MICHAEL,Democratic Party,Challenger,20211.94,8000.0,0.0,0.0,3395.44,714396.59,0.0
NJ10,2014,PAYNE DONALD M. JR.,Democratic Party,Incumbent,418412.18,144567.99,270053.44,0.0,374033.63,73051.21,0.0
NJ10,2014,TOUSSAINT ROBERT LOUIS,Democratic Party,Challenger,340.0,340.0,0.0,0.0,8892.0,110.0,0.0
NJ11,2014,FRELINGHUYSEN RODNEY P.,Republican Party,Incumbent,1003909.93,529236.19,467575.98,0.0,703417.94,542930.75,441079.0
NJ11,2014,DUNEC MARK S,Democratic Party,Challenger,129239.0,85239.0,7000.0,35500.0,72660.05,56578.95,0.0
NJ11,2014,VAN GLAHN RICHARD EDWARD,Republican Party,Challenger,31069.0,22361.0,0.0,8500.0,31204.0,3845.0,0.0
NJ12,2014,CHIVUKULA UPENDRA J,Democratic Party,Open,388972.1,336972.1,1000.0,51000.0,423330.22,23806.62,50000.0
NJ12,2014,COLEMAN BONNIE WATSON,Democratic Party,Open,488719.63,366328.49,119717.67,2600.0,422830.73,65888.9,32000.0
NJ12,2014,ECK ALIETA DR,Republican Party,Open,137719.61,112976.0,17550.0,5593.61,50296.3,87423.31,1600.0
NJ12,2014,GREENSTEIN LINDA,Democratic Party,Open,321136.52,247920.0,58016.52,15200.0,321101.21,35.31,29250.69
NJ12,2014,ZWICKER ANDREW,Democratic Party,Open,31680.98,30631.47,0.0,1049.51,31680.98,0.0,1315.3
NM01,2014,GRISHAM MICHELLE LUJAN,Democratic Party,Incumbent,1341393.42,728745.12,610134.41,0.0,428295.6,922790.83,0.0
NM01,2014,FRESE MICHAEL HARRY,Republican Party,Challenger,122028.12,72028.0,0.0,50000.0,109856.65,12171.47,50000.0
NM01,2014,MCENTEE MICHAEL E,Republican Party,Challenger,10896.0,10896.0,0.0,0.0,10896.0,0.0,0.0
NM01,2014,PRIEM RICHARD G,Republican Party,Challenger,101625.0,1625.0,0.0,100000.0,105964.02,-5829.91,0.0
NM02,2014,PEARCE STEVAN E.,Republican Party,Incumbent,1438584.48,1055648.16,381173.54,0.0,569977.97,1467883.58,0.0
NM02,2014,ENDEAN-SINGH LESLIE,Democratic Party,Challenger,144358.76,51258.76,0.0,33900.0,115814.42,28541.11,92100.0
NM02,2014,LARA ROXANNE,Democratic Party,Challenger,947003.18,705168.48,232587.04,4250.0,235181.38,711821.8,0.0
NM03,2014,LUJAN BEN R MR.,Democratic Party,Incumbent,940761.45,381873.73,558025.0,0.0,673675.89,581565.83,0.0
NM03,2014,BLANCH ROBERT J JR,Democratic Party,Challenger,28093.64,975.0,0.0,27118.64,26164.34,1929.3,1000.0
NM03,2014,BYRD JEFFERSON LEE,Republican Party,Challenger,27564.93,23347.61,250.0,3967.32,18682.86,9113.72,0.0
NY01,2014,BISHOP TIMOTHY,Democratic Party,Incumbent,1825536.41,962396.97,843689.62,0.0,702553.23,1129952.65,0.0
NY01,2014,DEMOS GEORGE,Republican Party,Challenger,2800905.0,300905.0,0.0,2500000.0,2737280.83,63627.79,2500000.0
NY01,2014,ZELDIN LEE MICHAEL,Republican Party,Challenger,850387.63,759455.46,61375.37,0.0,714029.01,136358.62,0.0
NY02,2014,KING PETER T. HON.,Republican Party,Incumbent,881326.17,563669.0,308200.0,0.0,607506.22,2689377.02,0.0
NY03,2014,ISRAEL STEVE J.,Democratic Party,Incumbent,3129036.53,1952517.83,1095640.26,0.0,1715406.34,1749653.79,0.0
NY03,2014,LABATE STEPHEN A,Republican Party,Challenger,119114.4,87211.42,5000.0,26900.0,116575.58,5543.08,30900.0
NY03,2014,LALLY GRANT M,Republican Party,Challenger,74178.57,65144.42,950.0,7434.15,56305.51,17873.06,0.0
NY04,2014,ABRAHAMS KEVAN,Democratic Party,Open,184017.0,172347.0,6100.0,0.0,208868.09,-24851.09,0.0
NY04,2014,BECKER FRANCIS X. JR.,Republican Party,Open,17815.88,16395.0,400.0,900.0,16820.1,3909.77,114563.76
NY04,2014,BLAKEMAN BRUCE,Republican Party,Open,1046352.0,345852.0,500.0,700000.0,437102.54,609249.46,700000.0
